time_of_info,count_to_r,count_to_l,count_to_b,count_to_t,count_stuck_middle,count_stuck_to_r,count_stuck_to_l,count_stuck_to_b,count_stuck_to_t,is_jam_next_l,is_jam_next_r,is_jam_next_t,is_jam_next_b,is_green_horizontal,is_green_vertical,y
1050,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,1
1050,1,1,1,3,0,0,0,0,0,0,0,0,0,0,1,1
1050,4,0,4,6,0,0,0,0,0,0,0,0,0,0,1,1
1050,2,3,3,0,0,0,0,0,0,0,0,0,0,0,1,2
1065,6,8,0,1,0,0,0,0,0,0,0,0,0,0,1,2
1065,0,5,2,1,0,0,0,0,0,0,0,0,0,0,1,2
1065,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,2
1065,4,0,2,3,0,0,0,0,0,0,0,0,0,0,1,1
1065,3,4,1,0,0,0,0,0,0,0,0,0,0,0,1,2
1080,3,9,0,3,0,0,0,0,0,0,0,0,0,1,0,2
1080,0,1,3,3,0,0,0,0,0,0,0,0,0,1,0,1
1080,2,3,1,1,0,0,0,0,0,0,0,0,0,1,0,2
1080,2,0,2,6,0,0,0,0,0,0,0,0,0,1,0,1
1080,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2
1095,1,7,0,3,0,0,0,0,0,0,0,0,0,1,0,2
1095,0,1,5,4,0,0,0,0,0,0,0,0,0,1,0,1
1095,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1
1095,1,0,3,7,0,0,0,0,0,0,0,0,0,1,0,1
1095,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1
1110,3,8,0,1,0,0,0,0,0,0,0,0,0,0,1,2
1110,0,1,6,3,0,0,0,0,0,0,0,0,0,0,1,1
1110,1,1,1,3,0,0,0,0,0,0,0,0,0,0,1,1
1110,2,0,2,8,0,0,0,0,0,0,0,0,0,0,1,1
1110,3,6,1,0,0,0,0,0,0,0,0,0,0,0,1,2
1125,6,9,0,1,0,0,0,0,0,0,0,0,0,0,1,2
1125,0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,1
1125,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1125,2,0,1,5,0,0,0,0,0,0,0,0,0,0,1,1
1125,3,5,1,0,0,0,0,0,0,0,0,0,0,0,1,2
1140,4,9,0,1,0,0,0,0,0,0,0,0,0,1,0,2
1140,0,3,3,1,0,0,0,0,0,0,0,0,0,1,0,1
1140,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,2
1140,1,0,5,4,0,0,0,0,0,0,0,0,0,1,0,1
1140,5,3,1,0,0,0,0,0,0,0,0,0,0,1,0,2
1155,1,9,0,1,0,0,0,0,0,0,0,0,0,1,0,2
1155,0,1,4,4,0,0,0,0,0,0,0,0,0,1,0,1
1155,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,2
1155,1,0,6,4,0,0,0,0,0,0,0,0,0,1,0,1
1155,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2
1170,2,7,0,1,0,0,0,0,0,0,0,0,0,0,1,2
1170,0,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1
1170,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,1
1170,2,0,5,5,0,0,0,0,0,0,0,0,0,0,1,1
1170,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2
1185,4,9,0,1,0,0,0,0,0,0,0,0,0,0,1,2
1185,0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,1
1185,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1
1185,2,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1
1185,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2
1200,6,9,0,2,0,0,0,0,0,0,0,0,0,0,1,2
1200,0,5,2,3,0,0,0,0,0,0,0,0,0,0,1,1
1200,3,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2
1200,5,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1
1200,6,3,1,0,0,0,0,0,0,0,0,0,0,0,1,2
1215,2,9,0,3,0,0,0,0,0,0,0,0,0,1,0,2
1215,0,2,5,2,0,0,0,0,0,0,0,0,0,1,0,1
1215,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1
1215,1,0,6,4,0,0,0,0,0,0,0,0,0,1,0,1
1215,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2
1230,1,5,0,4,0,0,0,0,0,0,0,0,0,1,0,2
1230,0,1,6,3,0,0,0,0,0,0,0,0,0,1,0,1
1230,1,1,3,1,0,0,0,0,0,0,0,0,0,1,0,1
1230,1,0,6,5,0,0,0,0,0,0,0,0,0,1,0,1
1230,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,2
1245,4,5,0,1,0,0,0,0,0,0,0,0,0,0,1,2
1245,0,1,6,1,0,0,0,0,0,0,0,0,0,0,1,1
1245,1,1,3,3,0,0,0,0,0,0,0,0,0,0,1,1
1245,1,0,2,3,0,0,0,0,0,0,0,0,0,0,1,1
1245,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1,2
1260,5,6,0,2,0,0,0,0,0,0,0,0,0,0,1,2
1260,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1
1260,1,1,1,3,0,0,0,0,0,0,0,0,0,0,1,1
1260,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1
1260,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,2
1275,4,8,0,3,0,0,0,0,0,0,0,0,0,1,0,2
1275,0,3,4,2,0,0,0,0,0,0,0,0,0,1,0,1
1275,2,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1
1275,1,0,3,6,0,0,0,0,0,0,0,0,0,1,0,1
1275,6,4,1,0,0,0,0,0,0,0,0,0,0,1,0,2
1290,1,5,0,3,0,0,0,0,0,0,0,0,0,1,0,2
1290,0,1,8,3,0,0,0,0,0,0,0,0,0,1,0,1
1290,2,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1
1290,1,0,5,6,0,0,0,0,0,0,0,0,0,1,0,1
1290,4,1,4,0,0,0,0,0,0,0,0,0,0,1,0,2
1305,2,4,0,2,0,0,0,0,0,0,0,0,0,0,1,2
1305,0,1,5,2,0,0,0,0,0,0,0,0,0,0,1,1
1305,1,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1
1305,1,0,5,6,0,0,0,0,0,0,0,0,0,0,1,1
1305,4,4,3,0,0,0,0,0,0,0,0,0,0,0,1,2
1320,2,6,0,1,0,0,0,0,0,0,0,0,0,0,1,2
1320,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1
1320,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1320,1,0,1,6,0,0,0,0,0,0,0,0,0,0,1,1
1320,7,5,2,0,0,0,0,0,0,0,0,0,0,0,1,2
1335,3,5,0,1,0,0,0,0,0,0,0,0,0,1,0,2
1335,0,3,1,2,0,0,0,0,0,0,0,0,0,1,0,1
1335,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2
1335,1,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
1335,10,5,1,0,0,0,0,0,0,0,0,0,0,1,0,2
1350,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,2
1350,0,1,5,5,0,0,0,0,0,0,0,0,0,1,0,1
1350,4,2,1,1,0,0,0,0,0,0,0,0,0,1,0,2
1350,2,0,5,5,0,0,0,0,0,0,0,0,0,1,0,1
1350,10,1,2,0,0,0,0,0,0,0,0,0,0,1,0,2
1365,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,2
1365,0,1,7,7,0,0,0,0,0,0,0,0,0,1,0,1
1365,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,2
1365,1,0,6,6,0,0,0,0,0,0,0,0,0,1,0,1
1365,4,2,4,0,0,0,0,0,0,0,0,0,0,1,0,2
1380,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,2
1380,0,3,7,2,0,0,0,0,0,0,0,0,0,0,1,1
1380,1,2,1,4,0,0,0,0,0,0,0,0,0,0,1,1
1380,1,0,3,5,0,0,0,0,0,0,0,0,0,0,1,1
1380,8,6,1,0,0,0,0,0,0,0,0,0,0,0,1,2
1395,3,5,0,1,0,0,0,0,0,0,0,0,0,0,1,2
1395,0,3,7,5,0,0,0,0,0,0,0,0,0,0,1,1
1395,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2
1395,4,0,3,2,0,0,0,0,0,0,0,0,0,0,1,1
1395,9,6,1,0,0,0,0,0,0,0,0,0,0,0,1,2
1410,1,6,0,1,0,0,0,0,0,0,0,0,0,1,0,2
1410,0,1,6,4,0,0,0,0,0,0,0,0,0,1,0,1
1410,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,2
1410,2,0,3,5,0,0,0,0,0,0,0,0,0,1,0,1
1410,9,2,2,0,0,0,0,0,0,0,0,0,0,1,0,2
1425,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,2
1425,0,1,7,5,0,0,0,0,0,0,0,0,0,1,0,1
1425,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,2
1425,1,0,4,9,0,0,0,0,0,0,0,0,0,1,0,1
1425,6,1,2,0,0,0,0,0,0,0,0,0,0,1,0,2
1440,2,5,0,2,0,0,0,0,0,0,0,0,0,0,1,2
1440,0,1,7,2,0,0,0,0,0,0,0,0,0,0,1,1
1440,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,1
1440,1,0,1,8,0,0,0,0,0,0,0,0,0,0,1,1
1440,8,4,1,0,0,0,0,0,0,0,0,0,0,0,1,2
1455,4,5,0,1,0,0,0,0,0,0,0,0,0,0,1,2
1455,0,3,5,1,0,0,0,0,0,0,0,0,0,0,1,1
1455,1,1,3,2,0,0,0,0,0,0,0,0,0,0,1,1
1455,2,0,2,4,0,0,0,0,0,0,0,0,0,0,1,1
1455,7,5,1,0,0,0,0,0,0,0,0,0,0,0,1,2
1470,3,8,0,1,0,0,0,0,0,0,0,0,0,1,0,2
1470,0,2,4,3,0,0,0,0,0,0,0,0,0,1,0,1
1470,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1
1470,1,0,2,5,0,0,0,0,0,0,0,0,0,1,0,1
1470,9,5,2,0,0,0,0,0,0,0,0,0,0,1,0,2
1485,1,4,0,2,0,0,0,0,0,0,0,0,0,1,0,2
1485,0,1,5,5,0,0,0,0,0,0,0,0,0,1,0,1
1485,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1
1485,1,0,3,6,0,0,0,0,0,0,0,0,0,1,0,1
1485,10,2,2,0,0,0,0,0,0,0,0,0,0,1,0,2
1500,3,3,0,2,0,0,0,0,0,0,0,0,0,0,1,2
1500,0,2,6,5,0,0,0,0,0,0,0,0,0,0,1,1
1500,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1
1500,2,0,3,9,0,0,0,0,0,0,0,0,0,0,1,1
1500,11,2,3,0,0,0,0,0,0,0,0,0,0,0,1,2
1515,2,6,0,2,0,0,0,0,0,0,0,0,0,0,1,2
1515,0,2,3,1,0,0,0,0,0,0,0,0,0,0,1,1
1515,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,1
1515,4,0,1,5,0,0,0,0,0,0,0,0,0,0,1,1
1515,11,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2
1530,3,7,0,1,0,0,0,0,0,0,0,0,0,0,1,2
1530,0,3,2,2,0,0,0,0,0,0,0,0,0,0,1,1
1530,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1530,5,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2
1530,11,4,1,0,0,0,0,0,0,0,0,0,0,0,1,2
1545,1,7,0,2,0,0,0,0,0,0,0,0,0,1,0,2
1545,0,1,4,5,0,0,0,0,0,0,0,0,0,1,0,1
1545,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,2
1545,2,0,4,3,0,0,0,0,0,0,0,0,0,1,0,1
1545,10,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2
1560,1,6,0,2,0,0,0,0,0,0,0,0,0,1,0,2
1560,0,1,5,7,0,0,0,0,0,0,0,0,0,1,0,1
1560,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1
1560,1,0,4,4,0,0,0,0,0,0,0,0,0,1,0,1
1560,8,2,3,0,0,0,0,0,0,0,0,0,0,1,0,2
1575,3,7,0,2,0,0,0,0,0,0,0,0,0,0,1,2
1575,0,4,6,5,0,0,0,0,0,0,0,0,0,0,1,1
1575,1,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1
1575,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1
1575,10,4,1,0,0,0,0,0,0,0,0,0,0,0,1,2
1590,5,9,0,1,0,0,0,0,0,0,0,0,0,0,1,2
1590,0,4,4,5,0,0,0,0,0,0,0,0,0,0,1,1
1590,2,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1
1590,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1590,10,5,1,0,0,0,0,0,0,0,0,0,0,0,1,2
1605,3,9,0,1,0,0,0,0,0,0,0,0,0,1,0,2
1605,0,1,5,1,0,0,0,0,0,0,0,0,0,1,0,1
1605,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2
1605,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1
1605,11,3,2,0,0,0,0,0,0,0,0,0,0,1,0,2
1620,2,8,0,3,0,0,0,0,0,0,0,0,0,1,0,2
1620,0,1,6,2,0,0,0,0,0,0,0,0,0,1,0,1
1620,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2
1620,1,0,2,3,0,0,0,0,0,0,0,0,0,1,0,1
1620,10,1,3,0,0,0,0,0,0,0,0,0,0,1,0,2
1635,3,6,0,2,0,0,0,0,0,0,0,0,0,0,1,2
1635,0,1,7,2,0,0,0,0,0,0,0,0,0,0,1,1
1635,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,1
1635,1,0,1,4,0,0,0,0,0,0,0,0,0,0,1,1
1635,10,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2
1650,6,6,0,3,0,0,0,0,0,0,0,0,0,0,1,2
1650,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1
1650,1,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1
1650,3,0,1,5,0,0,0,0,0,0,0,0,0,0,1,1
1650,11,3,1,0,0,0,0,0,0,0,0,0,0,0,1,2
1665,7,6,0,1,0,0,0,0,0,0,0,0,0,1,0,2
1665,0,1,4,3,0,0,0,0,0,0,0,0,0,1,0,1
1665,2,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1
1665,4,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1
1665,12,3,1,0,0,0,0,0,0,0,0,0,0,1,0,2
1680,1,6,0,3,0,0,0,0,0,0,0,0,0,1,0,2
1680,0,1,7,5,0,0,0,0,0,0,0,0,0,1,0,1
1680,2,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1
1680,2,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1
1680,10,1,2,0,0,0,0,0,0,0,0,0,0,1,0,2
1695,1,6,0,4,0,0,0,0,0,0,0,0,0,1,0,2
1695,0,1,6,7,0,0,0,0,0,0,0,0,0,1,0,1
1695,1,1,1,3,0,0,0,0,0,0,0,0,0,1,0,1
1695,2,0,4,2,0,0,0,0,0,0,0,0,0,1,0,1
1695,8,2,4,0,0,0,0,0,0,0,0,0,0,1,0,2
1710,1,5,0,1,0,0,0,0,0,0,0,0,0,0,1,2
1710,0,1,6,1,0,0,0,0,0,0,0,0,0,0,1,1
1710,1,1,3,2,0,0,0,0,0,0,0,0,0,0,1,1
1710,2,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1
1710,10,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2
1725,2,6,0,1,0,0,0,0,0,0,0,0,0,0,1,2
1725,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,1
1725,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1725,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1725,9,3,1,0,0,0,0,0,0,0,0,0,0,0,1,2
1740,1,8,0,3,0,0,0,0,0,0,0,0,0,1,0,2
1740,0,1,5,3,0,0,0,0,0,0,0,0,0,1,0,1
1740,2,3,1,1,0,0,0,0,0,0,0,0,0,1,0,2
1740,1,0,4,4,0,0,0,0,0,0,0,0,0,1,0,1
1740,10,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2
1755,4,8,0,3,0,0,0,0,0,0,0,0,0,1,0,2
1755,0,1,6,5,0,0,0,0,0,0,0,0,0,1,0,1
1755,1,2,2,1,0,0,0,0,0,0,0,0,0,1,0,1
1755,1,0,7,5,0,0,0,0,0,0,0,0,0,1,0,1
1755,8,2,2,0,0,0,0,0,0,0,0,0,0,1,0,2
1770,4,8,0,3,0,0,0,0,0,0,0,0,0,0,1,2
1770,0,1,6,3,0,0,0,0,0,0,0,0,0,0,1,1
1770,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1
1770,3,0,5,4,0,0,0,0,0,0,0,0,0,0,1,1
1770,8,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2
1785,6,9,0,1,0,0,0,0,0,0,0,0,0,0,1,2
1785,0,2,3,1,0,0,0,0,0,0,0,0,0,0,1,1
1785,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1785,4,0,3,4,0,0,0,0,0,0,0,0,0,0,1,1
1785,9,3,3,0,0,0,0,0,0,0,0,0,0,0,1,2
1800,6,10,0,1,0,0,0,0,0,0,0,0,0,1,0,2
1800,0,2,2,2,0,0,0,0,0,0,0,0,0,1,0,1
1800,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,2
1800,3,0,1,5,0,0,0,0,0,0,0,0,0,1,0,1
1800,10,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2
1815,1,11,0,2,0,0,0,0,0,0,0,0,0,1,0,2
1815,0,1,5,2,0,0,0,0,0,0,0,0,0,1,0,1
1815,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2
1815,1,0,3,6,0,0,0,0,0,0,0,0,0,1,0,1
1815,6,1,2,0,0,0,0,0,0,0,0,0,0,1,0,2
1830,3,8,0,4,0,0,0,0,0,0,0,0,0,0,1,2
1830,0,1,6,2,0,0,0,0,0,0,0,0,0,0,1,1
1830,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1830,1,0,6,8,0,0,0,0,0,0,0,0,0,0,1,1
1830,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,2
1845,3,8,0,1,0,0,0,0,0,0,0,0,0,0,1,2
1845,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,1
1845,1,1,2,4,0,0,0,0,0,0,0,0,0,0,1,1
1845,3,0,1,9,0,0,0,0,0,0,0,0,0,0,1,1
1845,4,5,1,0,0,0,0,0,0,0,0,0,0,0,1,2
1860,4,10,0,1,0,0,0,0,0,0,0,0,0,0,1,2
1860,0,1,1,3,0,0,0,0,0,0,0,0,0,0,1,1
1860,1,2,1,2,0,0,0,0,0,0,0,0,0,0,1,1
1860,4,0,2,8,0,0,0,0,0,0,0,0,0,0,1,1
1860,5,7,1,0,0,0,0,0,0,0,0,0,0,0,1,2
1875,3,9,0,3,0,0,0,0,0,0,0,0,0,1,0,2
1875,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1
1875,1,2,1,2,0,0,0,0,0,0,0,0,0,1,0,1
1875,2,0,5,8,0,0,0,0,0,0,0,0,0,1,0,1
1875,5,3,1,0,0,0,0,0,0,0,0,0,0,1,0,2
1890,1,4,0,4,0,0,0,0,0,0,0,0,0,1,0,2
1890,0,2,3,2,0,0,0,0,0,0,0,0,0,1,0,1
1890,1,1,2,3,0,0,0,0,0,0,0,0,0,1,0,1
1890,1,0,7,9,0,0,0,0,0,0,0,0,0,1,0,1
1890,5,1,2,0,0,0,0,0,0,0,0,0,0,1,0,2
1905,3,4,0,1,0,0,0,0,0,0,0,0,0,0,1,2
1905,0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,1
1905,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1
1905,1,0,2,9,0,0,0,0,0,0,0,0,0,0,1,1
1905,6,3,2,0,0,0,0,0,0,0,0,0,0,0,1,2
1920,3,4,0,1,0,0,0,0,0,0,0,0,0,0,1,2
1920,0,5,1,1,0,0,0,0,0,0,0,0,0,0,1,2
1920,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,1
1920,3,0,2,5,0,0,0,0,0,0,0,0,0,0,1,1
1920,5,4,1,0,0,0,0,0,0,0,0,0,0,0,1,2
1935,1,4,0,1,0,0,0,0,0,0,0,0,0,1,0,2
1935,0,7,4,3,0,0,0,0,0,0,0,0,0,1,0,1
1935,2,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1
1935,2,0,2,5,0,0,0,0,0,0,0,0,0,1,0,1
1935,5,6,1,0,0,0,0,0,0,0,0,0,0,1,0,2
1950,1,1,0,3,0,0,0,0,0,0,0,0,0,1,0,1
1950,0,1,7,5,0,0,0,0,0,0,0,0,0,1,0,1
1950,1,4,2,1,0,0,0,0,0,0,0,0,0,1,0,2
1950,3,0,2,6,0,0,0,0,0,0,0,0,0,1,0,1
1950,4,3,1,0,0,0,0,0,0,0,0,0,0,1,0,2
1965,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2
1965,0,1,6,5,0,0,0,0,0,0,0,0,0,0,1,1
1965,1,4,1,1,0,0,0,0,0,0,0,0,0,0,1,2
1965,1,0,2,7,0,0,0,0,0,0,0,0,0,0,1,1
1965,4,3,1,0,0,0,0,0,0,0,0,0,0,0,1,2
1980,2,4,0,2,0,0,0,0,0,0,0,0,0,0,1,2
1980,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,1
1980,1,4,1,2,0,0,0,0,0,0,0,0,0,0,1,2
1980,3,0,1,5,0,0,0,0,0,0,0,0,0,0,1,1
1980,4,5,1,0,0,0,0,0,0,0,0,0,0,0,1,2
1995,2,6,0,2,0,0,0,0,0,0,0,0,0,1,0,2
1995,0,3,2,1,0,0,0,0,0,0,0,0,0,1,0,1
1995,1,7,1,1,0,0,0,0,0,0,0,0,0,1,0,2
1995,2,0,2,4,0,0,0,0,0,0,0,0,0,1,0,1
1995,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,2
2010,1,4,0,2,0,0,0,0,0,0,0,0,0,1,0,2
2010,0,1,4,5,0,0,0,0,0,0,0,0,0,1,0,1
2010,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,2
2010,1,0,2,5,0,0,0,0,0,0,0,0,0,1,0,1
2010,5,4,1,0,0,0,0,0,0,0,0,0,0,1,0,2
2025,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1
2025,0,1,4,6,0,0,0,0,0,0,0,0,0,1,0,1
2025,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1
2025,1,0,3,5,0,0,0,0,0,0,0,0,0,1,0,1
2025,7,2,2,0,0,0,0,0,0,0,0,0,0,1,0,2
2040,4,2,0,3,0,0,0,0,0,0,0,0,0,0,1,2
2040,0,2,6,1,0,0,0,0,0,0,0,0,0,0,1,1
2040,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
2040,1,0,1,5,0,0,0,0,0,0,0,0,0,0,1,1
2040,10,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2
2055,7,3,0,1,0,0,0,0,0,0,0,0,0,0,1,2
2055,0,3,4,2,0,0,0,0,0,0,0,0,0,0,1,1
2055,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2
2055,1,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1
2055,10,3,1,0,0,0,0,0,0,0,0,0,0,0,1,2
2070,4,3,0,3,0,0,0,0,0,0,0,0,0,1,0,2
2070,0,1,6,4,0,0,0,0,0,0,0,0,0,1,0,1
2070,2,3,1,1,0,0,0,0,0,0,0,0,0,1,0,2
2070,1,0,4,3,0,0,0,0,0,0,0,0,0,1,0,1
2070,11,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2
2085,2,2,0,4,0,0,0,0,0,0,0,0,0,1,0,1
2085,0,1,8,6,0,0,0,0,0,0,0,0,0,1,0,1
2085,2,1,2,2,0,0,0,0,0,0,0,0,0,1,0,1
2085,1,0,6,4,0,0,0,0,0,0,0,0,0,1,0,1
2085,7,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2
2100,3,2,0,3,0,0,0,0,0,0,0,0,0,0,1,2
2100,0,2,9,2,0,0,0,0,0,0,0,0,0,0,1,1
2100,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
2100,1,0,4,5,0,0,0,0,0,0,0,0,0,0,1,1
2100,8,2,2,0,0,0,0,0,0,0,0,0,0,0,1,2
2115,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2
2115,0,3,7,1,0,0,0,0,0,0,0,0,0,0,1,1
2115,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,1
2115,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1
2115,10,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2
2130,2,1,0,2,0,0,0,0,0,0,0,0,0,1,0,2
2130,0,1,4,2,0,0,0,0,0,0,0,0,0,1,0,1
2130,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1
2130,2,0,2,5,0,0,0,0,0,0,0,0,0,1,0,1
2130,10,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2
2145,3,1,0,2,0,0,0,0,0,0,0,0,0,1,0,2
2145,0,1,6,4,0,0,0,0,0,0,0,0,0,1,0,1
2145,1,2,2,1,0,0,0,0,0,0,0,0,0,1,0,1
2145,1,0,5,5,0,0,0,0,0,0,0,0,0,1,0,1
2145,5,1,2,0,0,0,0,0,0,0,0,0,0,1,0,2
2160,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,2
2160,0,1,7,6,0,0,0,0,0,0,0,0,0,0,1,1
2160,1,1,3,2,0,0,0,0,0,0,0,0,0,0,1,1
2160,1,0,6,6,0,0,0,0,0,0,0,0,0,0,1,1
2160,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,2
2175,4,5,0,1,0,0,0,0,0,0,0,0,0,0,1,2
2175,0,1,7,1,0,0,0,0,0,0,0,0,0,0,1,1
2175,1,1,6,1,0,0,0,0,0,0,0,0,0,0,1,1
2175,2,0,1,6,0,0,0,0,0,0,0,0,0,0,1,1
2175,7,4,1,0,0,0,0,0,0,0,0,0,0,0,1,2
2190,5,6,0,2,0,0,0,0,0,0,0,0,0,0,1,2
2190,0,2,4,1,0,0,0,0,0,0,0,0,0,0,1,1
2190,1,2,4,1,0,0,0,0,0,0,0,0,0,0,1,1
2190,3,0,1,6,0,0,0,0,0,0,0,0,0,0,1,1
2190,9,5,1,0,0,0,0,0,0,0,0,0,0,0,1,2
2205,1,4,0,4,0,0,0,0,0,0,0,0,0,1,0,2
2205,0,1,4,1,0,0,0,0,0,0,0,0,0,1,0,1
2205,2,3,4,1,0,0,0,0,0,0,0,0,0,1,0,1
2205,1,0,1,7,0,0,0,0,0,0,0,0,0,1,0,1
2205,7,5,3,0,0,0,0,0,0,0,0,0,0,1,0,2
2220,2,2,0,5,0,0,0,0,0,0,0,0,0,1,0,1
2220,0,1,5,3,0,0,0,0,0,0,0,0,0,1,0,1
2220,1,1,5,2,0,0,0,0,0,0,0,0,0,1,0,1
2220,1,0,1,7,0,0,0,0,0,0,0,0,0,1,0,1
2220,3,2,5,0,0,0,0,0,0,0,0,0,0,1,0,1
2235,4,6,0,1,0,0,0,0,0,0,0,0,0,0,1,2
2235,0,4,6,1,0,0,0,0,0,0,0,0,0,0,1,1
